"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Edat quinquennal","Nombre"
2013,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","< 24 anys",16
2013,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","< 24 anys",48
2013,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","< 24 anys",33
2013,6,"Gràcia",28,"Vallcarca i els Penitents","Home","< 24 anys",11
2013,6,"Gràcia",29,"el Coll","Home","< 24 anys",8
2013,6,"Gràcia",30,"la Salut","Home","< 24 anys",15
2013,6,"Gràcia",31,"la Vila de Gràcia","Home","< 24 anys",58
2013,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","< 24 anys",35
2013,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","< 24 anys",21
2013,7,"Horta-Guinardó",34,"Can Baró","Home","< 24 anys",9
2013,7,"Horta-Guinardó",35,"el Guinardó","Home","< 24 anys",35
2013,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","< 24 anys",8
2013,7,"Horta-Guinardó",37,"el Carmel","Home","< 24 anys",27
2013,7,"Horta-Guinardó",38,"la Teixonera","Home","< 24 anys",5
2013,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","< 24 anys",5
2013,7,"Horta-Guinardó",40,"Montbau","Home","< 24 anys",2
2013,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","< 24 anys",3
2013,7,"Horta-Guinardó",42,"la Clota","Home","< 24 anys",1
2013,7,"Horta-Guinardó",43,"Horta","Home","< 24 anys",16
2013,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","< 24 anys",6
2013,8,"Nou Barris",45,"Porta","Home","< 24 anys",13
2013,8,"Nou Barris",46,"el Turó de la Peira","Home","< 24 anys",10
2013,8,"Nou Barris",47,"Can Peguera","Home","< 24 anys",2
2013,8,"Nou Barris",48,"la Guineueta","Home","< 24 anys",4
2013,8,"Nou Barris",49,"Canyelles","Home","< 24 anys",1
2013,8,"Nou Barris",50,"les Roquetes","Home","< 24 anys",14
2013,8,"Nou Barris",51,"Verdun","Home","< 24 anys",7
2013,8,"Nou Barris",52,"la Prosperitat","Home","< 24 anys",14
2013,8,"Nou Barris",53,"la Trinitat Nova","Home","< 24 anys",6
2013,8,"Nou Barris",54,"Torre Baró","Home","< 24 anys",1
2013,8,"Nou Barris",55,"Ciutat Meridiana","Home","< 24 anys",6
2013,8,"Nou Barris",56,"Vallbona","Home","< 24 anys",1
2013,9,"Sant Andreu",57,"la Trinitat Vella","Home","< 24 anys",14
2013,9,"Sant Andreu",58,"Baró de Viver","Home","< 24 anys",0
2013,9,"Sant Andreu",59,"el Bon Pastor","Home","< 24 anys",8
2013,9,"Sant Andreu",60,"Sant Andreu","Home","< 24 anys",35
2013,9,"Sant Andreu",61,"la Sagrera","Home","< 24 anys",18
2013,9,"Sant Andreu",62,"el Congrés i els Indians","Home","< 24 anys",6
2013,9,"Sant Andreu",63,"Navas","Home","< 24 anys",18
2013,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","< 24 anys",36
2013,10,"Sant Martí",65,"el Clot","Home","< 24 anys",17
2013,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","< 24 anys",16
2013,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","< 24 anys",4
2013,10,"Sant Martí",68,"el Poblenou","Home","< 24 anys",15
2013,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","< 24 anys",6
2013,10,"Sant Martí",70,"el Besòs i el Maresme","Home","< 24 anys",24
2013,10,"Sant Martí",71,"Provençals del Poblenou","Home","< 24 anys",15
2013,10,"Sant Martí",72,"Sant Martí de Provençals","Home","< 24 anys",14
2013,10,"Sant Martí",73,"la Verneda i la Pau","Home","< 24 anys",5
2013,1,"Ciutat Vella",1,"el Raval","Home","25-29 anys",210
2013,1,"Ciutat Vella",2,"el Barri Gòtic","Home","25-29 anys",120
2013,1,"Ciutat Vella",3,"la Barceloneta","Home","25-29 anys",98
2013,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","25-29 anys",129
2013,2,"Eixample",5,"el Fort Pienc","Home","25-29 anys",122
2013,2,"Eixample",6,"la Sagrada Família","Home","25-29 anys",196
2013,2,"Eixample",7,"la Dreta de l'Eixample","Home","25-29 anys",171
2013,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","25-29 anys",193
2013,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","25-29 anys",206
2013,2,"Eixample",10,"Sant Antoni","Home","25-29 anys",152
2013,3,"Sants-Montjuïc",11,"el Poble Sec","Home","25-29 anys",141
2013,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","25-29 anys",3
2013,3,"Sants-Montjuïc",13,"la Marina de Port","Home","25-29 anys",80
2013,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","25-29 anys",53
2013,3,"Sants-Montjuïc",15,"Hostafrancs","Home","25-29 anys",61
2013,3,"Sants-Montjuïc",16,"la Bordeta","Home","25-29 anys",65
2013,3,"Sants-Montjuïc",17,"Sants - Badal","Home","25-29 anys",87
2013,3,"Sants-Montjuïc",18,"Sants","Home","25-29 anys",152
2013,4,"Les Corts",19,"les Corts","Home","25-29 anys",138
2013,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","25-29 anys",72
2013,4,"Les Corts",21,"Pedralbes","Home","25-29 anys",29
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","25-29 anys",8
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","25-29 anys",61
2013,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","25-29 anys",33
2013,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","25-29 anys",65
2013,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","25-29 anys",121
2013,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","25-29 anys",112
2013,6,"Gràcia",28,"Vallcarca i els Penitents","Home","25-29 anys",48
2013,6,"Gràcia",29,"el Coll","Home","25-29 anys",15
2013,6,"Gràcia",30,"la Salut","Home","25-29 anys",52
2013,6,"Gràcia",31,"la Vila de Gràcia","Home","25-29 anys",282
2013,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","25-29 anys",116
2013,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","25-29 anys",107
2013,7,"Horta-Guinardó",34,"Can Baró","Home","25-29 anys",32
2013,7,"Horta-Guinardó",35,"el Guinardó","Home","25-29 anys",115
2013,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","25-29 anys",20
2013,7,"Horta-Guinardó",37,"el Carmel","Home","25-29 anys",99
2013,7,"Horta-Guinardó",38,"la Teixonera","Home","25-29 anys",32
2013,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","25-29 anys",18
2013,7,"Horta-Guinardó",40,"Montbau","Home","25-29 anys",12
2013,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","25-29 anys",6
2013,7,"Horta-Guinardó",42,"la Clota","Home","25-29 anys",1
2013,7,"Horta-Guinardó",43,"Horta","Home","25-29 anys",55
2013,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","25-29 anys",49
2013,8,"Nou Barris",45,"Porta","Home","25-29 anys",53
2013,8,"Nou Barris",46,"el Turó de la Peira","Home","25-29 anys",33
2013,8,"Nou Barris",47,"Can Peguera","Home","25-29 anys",9
2013,8,"Nou Barris",48,"la Guineueta","Home","25-29 anys",20
2013,8,"Nou Barris",49,"Canyelles","Home","25-29 anys",9
2013,8,"Nou Barris",50,"les Roquetes","Home","25-29 anys",38
2013,8,"Nou Barris",51,"Verdun","Home","25-29 anys",27
2013,8,"Nou Barris",52,"la Prosperitat","Home","25-29 anys",49
2013,8,"Nou Barris",53,"la Trinitat Nova","Home","25-29 anys",15
2013,8,"Nou Barris",54,"Torre Baró","Home","25-29 anys",2
2013,8,"Nou Barris",55,"Ciutat Meridiana","Home","25-29 anys",18
2013,8,"Nou Barris",56,"Vallbona","Home","25-29 anys",3
2013,9,"Sant Andreu",57,"la Trinitat Vella","Home","25-29 anys",25
2013,9,"Sant Andreu",58,"Baró de Viver","Home","25-29 anys",3
2013,9,"Sant Andreu",59,"el Bon Pastor","Home","25-29 anys",23
2013,9,"Sant Andreu",60,"Sant Andreu","Home","25-29 anys",158
2013,9,"Sant Andreu",61,"la Sagrera","Home","25-29 anys",75
2013,9,"Sant Andreu",62,"el Congrés i els Indians","Home","25-29 anys",35
2013,9,"Sant Andreu",63,"Navas","Home","25-29 anys",50
2013,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","25-29 anys",160
2013,10,"Sant Martí",65,"el Clot","Home","25-29 anys",105
2013,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","25-29 anys",52
2013,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","25-29 anys",18
2013,10,"Sant Martí",68,"el Poblenou","Home","25-29 anys",101
2013,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","25-29 anys",42
2013,10,"Sant Martí",70,"el Besòs i el Maresme","Home","25-29 anys",41
2013,10,"Sant Martí",71,"Provençals del Poblenou","Home","25-29 anys",70
2013,10,"Sant Martí",72,"Sant Martí de Provençals","Home","25-29 anys",57
2013,10,"Sant Martí",73,"la Verneda i la Pau","Home","25-29 anys",43
2013,1,"Ciutat Vella",1,"el Raval","Home","30-34 anys",382
2013,1,"Ciutat Vella",2,"el Barri Gòtic","Home","30-34 anys",165
2013,1,"Ciutat Vella",3,"la Barceloneta","Home","30-34 anys",138
2013,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","30-34 anys",259
2013,2,"Eixample",5,"el Fort Pienc","Home","30-34 anys",214
2013,2,"Eixample",6,"la Sagrada Família","Home","30-34 anys",321
2013,2,"Eixample",7,"la Dreta de l'Eixample","Home","30-34 anys",284
2013,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","30-34 anys",318
2013,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","30-34 anys",357
2013,2,"Eixample",10,"Sant Antoni","Home","30-34 anys",255
2013,3,"Sants-Montjuïc",11,"el Poble Sec","Home","30-34 anys",243
2013,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","30-34 anys",8
2013,3,"Sants-Montjuïc",13,"la Marina de Port","Home","30-34 anys",131
2013,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","30-34 anys",55
2013,3,"Sants-Montjuïc",15,"Hostafrancs","Home","30-34 anys",124
2013,3,"Sants-Montjuïc",16,"la Bordeta","Home","30-34 anys",92
2013,3,"Sants-Montjuïc",17,"Sants - Badal","Home","30-34 anys",126
2013,3,"Sants-Montjuïc",18,"Sants","Home","30-34 anys",308
2013,4,"Les Corts",19,"les Corts","Home","30-34 anys",265
2013,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","30-34 anys",108
2013,4,"Les Corts",21,"Pedralbes","Home","30-34 anys",35
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","30-34 anys",16
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","30-34 anys",106
2013,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","30-34 anys",55
2013,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","30-34 anys",100
2013,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","30-34 anys",208
2013,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","30-34 anys",167
2013,6,"Gràcia",28,"Vallcarca i els Penitents","Home","30-34 anys",87
2013,6,"Gràcia",29,"el Coll","Home","30-34 anys",44
2013,6,"Gràcia",30,"la Salut","Home","30-34 anys",83
2013,6,"Gràcia",31,"la Vila de Gràcia","Home","30-34 anys",494
2013,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","30-34 anys",212
2013,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","30-34 anys",150
2013,7,"Horta-Guinardó",34,"Can Baró","Home","30-34 anys",54
2013,7,"Horta-Guinardó",35,"el Guinardó","Home","30-34 anys",180
2013,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","30-34 anys",38
2013,7,"Horta-Guinardó",37,"el Carmel","Home","30-34 anys",121
2013,7,"Horta-Guinardó",38,"la Teixonera","Home","30-34 anys",74
2013,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","30-34 anys",30
2013,7,"Horta-Guinardó",40,"Montbau","Home","30-34 anys",20
2013,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","30-34 anys",12
2013,7,"Horta-Guinardó",42,"la Clota","Home","30-34 anys",4
2013,7,"Horta-Guinardó",43,"Horta","Home","30-34 anys",92
2013,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","30-34 anys",84
2013,8,"Nou Barris",45,"Porta","Home","30-34 anys",119
2013,8,"Nou Barris",46,"el Turó de la Peira","Home","30-34 anys",37
2013,8,"Nou Barris",47,"Can Peguera","Home","30-34 anys",12
2013,8,"Nou Barris",48,"la Guineueta","Home","30-34 anys",43
2013,8,"Nou Barris",49,"Canyelles","Home","30-34 anys",17
2013,8,"Nou Barris",50,"les Roquetes","Home","30-34 anys",65
2013,8,"Nou Barris",51,"Verdun","Home","30-34 anys",65
2013,8,"Nou Barris",52,"la Prosperitat","Home","30-34 anys",92
2013,8,"Nou Barris",53,"la Trinitat Nova","Home","30-34 anys",27
2013,8,"Nou Barris",54,"Torre Baró","Home","30-34 anys",8
2013,8,"Nou Barris",55,"Ciutat Meridiana","Home","30-34 anys",26
2013,8,"Nou Barris",56,"Vallbona","Home","30-34 anys",19
2013,9,"Sant Andreu",57,"la Trinitat Vella","Home","30-34 anys",48
2013,9,"Sant Andreu",58,"Baró de Viver","Home","30-34 anys",14
2013,9,"Sant Andreu",59,"el Bon Pastor","Home","30-34 anys",54
2013,9,"Sant Andreu",60,"Sant Andreu","Home","30-34 anys",276
2013,9,"Sant Andreu",61,"la Sagrera","Home","30-34 anys",104
2013,9,"Sant Andreu",62,"el Congrés i els Indians","Home","30-34 anys",58
2013,9,"Sant Andreu",63,"Navas","Home","30-34 anys",74
2013,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","30-34 anys",205
2013,10,"Sant Martí",65,"el Clot","Home","30-34 anys",127
2013,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","30-34 anys",108
2013,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","30-34 anys",43
2013,10,"Sant Martí",68,"el Poblenou","Home","30-34 anys",192
2013,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","30-34 anys",136
2013,10,"Sant Martí",70,"el Besòs i el Maresme","Home","30-34 anys",69
2013,10,"Sant Martí",71,"Provençals del Poblenou","Home","30-34 anys",117
2013,10,"Sant Martí",72,"Sant Martí de Provençals","Home","30-34 anys",99
2013,10,"Sant Martí",73,"la Verneda i la Pau","Home","30-34 anys",72
2013,1,"Ciutat Vella",1,"el Raval","Home","35-39 anys",391
2013,1,"Ciutat Vella",2,"el Barri Gòtic","Home","35-39 anys",189
2013,1,"Ciutat Vella",3,"la Barceloneta","Home","35-39 anys",178
2013,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","35-39 anys",292
2013,2,"Eixample",5,"el Fort Pienc","Home","35-39 anys",192
2013,2,"Eixample",6,"la Sagrada Família","Home","35-39 anys",286
2013,2,"Eixample",7,"la Dreta de l'Eixample","Home","35-39 anys",305
2013,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","35-39 anys",290
2013,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","35-39 anys",364
2013,2,"Eixample",10,"Sant Antoni","Home","35-39 anys",254
2013,3,"Sants-Montjuïc",11,"el Poble Sec","Home","35-39 anys",287
2013,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","35-39 anys",5
2013,3,"Sants-Montjuïc",13,"la Marina de Port","Home","35-39 anys",157
2013,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","35-39 anys",75
2013,3,"Sants-Montjuïc",15,"Hostafrancs","Home","35-39 anys",113
2013,3,"Sants-Montjuïc",16,"la Bordeta","Home","35-39 anys",102
2013,3,"Sants-Montjuïc",17,"Sants - Badal","Home","35-39 anys",150
2013,3,"Sants-Montjuïc",18,"Sants","Home","35-39 anys",237
2013,4,"Les Corts",19,"les Corts","Home","35-39 anys",212
2013,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","35-39 anys",90
2013,4,"Les Corts",21,"Pedralbes","Home","35-39 anys",33
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","35-39 anys",15
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","35-39 anys",102
2013,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","35-39 anys",39
2013,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","35-39 anys",115
2013,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","35-39 anys",183
2013,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","35-39 anys",179
2013,6,"Gràcia",28,"Vallcarca i els Penitents","Home","35-39 anys",99
2013,6,"Gràcia",29,"el Coll","Home","35-39 anys",48
2013,6,"Gràcia",30,"la Salut","Home","35-39 anys",65
2013,6,"Gràcia",31,"la Vila de Gràcia","Home","35-39 anys",484
2013,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","35-39 anys",189
2013,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","35-39 anys",162
2013,7,"Horta-Guinardó",34,"Can Baró","Home","35-39 anys",59
2013,7,"Horta-Guinardó",35,"el Guinardó","Home","35-39 anys",218
2013,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","35-39 anys",44
2013,7,"Horta-Guinardó",37,"el Carmel","Home","35-39 anys",187
2013,7,"Horta-Guinardó",38,"la Teixonera","Home","35-39 anys",70
2013,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","35-39 anys",42
2013,7,"Horta-Guinardó",40,"Montbau","Home","35-39 anys",21
2013,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","35-39 anys",13
2013,7,"Horta-Guinardó",42,"la Clota","Home","35-39 anys",5
2013,7,"Horta-Guinardó",43,"Horta","Home","35-39 anys",109
2013,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","35-39 anys",106
2013,8,"Nou Barris",45,"Porta","Home","35-39 anys",142
2013,8,"Nou Barris",46,"el Turó de la Peira","Home","35-39 anys",68
2013,8,"Nou Barris",47,"Can Peguera","Home","35-39 anys",19
2013,8,"Nou Barris",48,"la Guineueta","Home","35-39 anys",49
2013,8,"Nou Barris",49,"Canyelles","Home","35-39 anys",18
2013,8,"Nou Barris",50,"les Roquetes","Home","35-39 anys",88
2013,8,"Nou Barris",51,"Verdun","Home","35-39 anys",57
2013,8,"Nou Barris",52,"la Prosperitat","Home","35-39 anys",139
2013,8,"Nou Barris",53,"la Trinitat Nova","Home","35-39 anys",48
2013,8,"Nou Barris",54,"Torre Baró","Home","35-39 anys",9
2013,8,"Nou Barris",55,"Ciutat Meridiana","Home","35-39 anys",39
2013,8,"Nou Barris",56,"Vallbona","Home","35-39 anys",18
2013,9,"Sant Andreu",57,"la Trinitat Vella","Home","35-39 anys",61
2013,9,"Sant Andreu",58,"Baró de Viver","Home","35-39 anys",22
2013,9,"Sant Andreu",59,"el Bon Pastor","Home","35-39 anys",80
2013,9,"Sant Andreu",60,"Sant Andreu","Home","35-39 anys",326
2013,9,"Sant Andreu",61,"la Sagrera","Home","35-39 anys",160
2013,9,"Sant Andreu",62,"el Congrés i els Indians","Home","35-39 anys",61
2013,9,"Sant Andreu",63,"Navas","Home","35-39 anys",103
2013,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","35-39 anys",267
2013,10,"Sant Martí",65,"el Clot","Home","35-39 anys",134
2013,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","35-39 anys",135
2013,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","35-39 anys",57
2013,10,"Sant Martí",68,"el Poblenou","Home","35-39 anys",287
2013,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","35-39 anys",146
2013,10,"Sant Martí",70,"el Besòs i el Maresme","Home","35-39 anys",100
2013,10,"Sant Martí",71,"Provençals del Poblenou","Home","35-39 anys",153
2013,10,"Sant Martí",72,"Sant Martí de Provençals","Home","35-39 anys",123
2013,10,"Sant Martí",73,"la Verneda i la Pau","Home","35-39 anys",110
2013,1,"Ciutat Vella",1,"el Raval","Home","40-44 anys",319
2013,1,"Ciutat Vella",2,"el Barri Gòtic","Home","40-44 anys",131
2013,1,"Ciutat Vella",3,"la Barceloneta","Home","40-44 anys",133
2013,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","40-44 anys",240
2013,2,"Eixample",5,"el Fort Pienc","Home","40-44 anys",144
2013,2,"Eixample",6,"la Sagrada Família","Home","40-44 anys",250
2013,2,"Eixample",7,"la Dreta de l'Eixample","Home","40-44 anys",284
2013,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","40-44 anys",252
2013,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","40-44 anys",292
2013,2,"Eixample",10,"Sant Antoni","Home","40-44 anys",219
2013,3,"Sants-Montjuïc",11,"el Poble Sec","Home","40-44 anys",230
2013,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","40-44 anys",7
2013,3,"Sants-Montjuïc",13,"la Marina de Port","Home","40-44 anys",144
2013,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","40-44 anys",54
2013,3,"Sants-Montjuïc",15,"Hostafrancs","Home","40-44 anys",71
2013,3,"Sants-Montjuïc",16,"la Bordeta","Home","40-44 anys",90
2013,3,"Sants-Montjuïc",17,"Sants - Badal","Home","40-44 anys",115
2013,3,"Sants-Montjuïc",18,"Sants","Home","40-44 anys",207
2013,4,"Les Corts",19,"les Corts","Home","40-44 anys",181
2013,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","40-44 anys",86
2013,4,"Les Corts",21,"Pedralbes","Home","40-44 anys",32
2013,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","40-44 anys",18
2013,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","40-44 anys",104
2013,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","40-44 anys",34
2013,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","40-44 anys",97
2013,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","40-44 anys",188
2013,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","40-44 anys",150
2013,6,"Gràcia",28,"Vallcarca i els Penitents","Home","40-44 anys",90
2013,6,"Gràcia",29,"el Coll","Home","40-44 anys",50
2013,6,"Gràcia",30,"la Salut","Home","40-44 anys",59
2013,6,"Gràcia",31,"la Vila de Gràcia","Home","40-44 anys",338
2013,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","40-44 anys",174
2013,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","40-44 anys",97
2013,7,"Horta-Guinardó",34,"Can Baró","Home","40-44 anys",33
2013,7,"Horta-Guinardó",35,"el Guinardó","Home","40-44 anys",193
2013,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","40-44 anys",44
2013,7,"Horta-Guinardó",37,"el Carmel","Home","40-44 anys",173
2013,7,"Horta-Guinardó",38,"la Teixonera","Home","40-44 anys",62
2013,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","40-44 anys",31
2013,7,"Horta-Guinardó",40,"Montbau","Home","40-44 anys",28
2013,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","40-44 anys",26
2013,7,"Horta-Guinardó",42,"la Clota","Home","40-44 anys",4
2013,7,"Horta-Guinardó",43,"Horta","Home","40-44 anys",131
2013,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","40-44 anys",94
2013,8,"Nou Barris",45,"Porta","Home","40-44 anys",120
2013,8,"Nou Barris",46,"el Turó de la Peira","Home","40-44 anys",61
2013,8,"Nou Barris",47,"Can Peguera","Home","40-44 anys",15
2013,8,"Nou Barris",48,"la Guineueta","Home","40-44 anys",46
2013,8,"Nou Barris",49,"Canyelles","Home","40-44 anys",17
2013,8,"Nou Barris",50,"les Roquetes","Home","40-44 anys",80
2013,8,"Nou Barris",51,"Verdun","Home","40-44 anys",53
2013,8,"Nou Barris",52,"la Prosperitat","Home","40-44 anys",116
2013,8,"Nou Barris",53,"la Trinitat Nova","Home","40-44 anys",30
2013,8,"Nou Barris",54,"Torre Baró","Home","40-44 anys",12
2013,8,"Nou Barris",55,"Ciutat Meridiana","Home","40-44 anys",38
2013,8,"Nou Barris",56,"Vallbona","Home","40-44 anys",14
2013,9,"Sant Andreu",57,"la Trinitat Vella","Home","40-44 anys",41
2013,9,"Sant Andreu",58,"Baró de Viver","Home","40-44 anys",25
2013,9,"Sant Andreu",59,"el Bon Pastor","Home","40-44 anys",53
2013,9,"Sant Andreu",60,"Sant Andreu","Home","40-44 anys",281
2013,9,"Sant Andreu",61,"la Sagrera","Home","40-44 anys",103
