"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Edat quinquennal","Nombre"
2012,7,"Horta-Guinardó",37,"el Carmel","Home","< 24 anys",27
2012,7,"Horta-Guinardó",38,"la Teixonera","Home","< 24 anys",8
2012,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","< 24 anys",8
2012,7,"Horta-Guinardó",40,"Montbau","Home","< 24 anys",1
2012,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","< 24 anys",3
2012,7,"Horta-Guinardó",42,"la Clota","Home","< 24 anys",1
2012,7,"Horta-Guinardó",43,"Horta","Home","< 24 anys",18
2012,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","< 24 anys",10
2012,8,"Nou Barris",45,"Porta","Home","< 24 anys",12
2012,8,"Nou Barris",46,"el Turó de la Peira","Home","< 24 anys",6
2012,8,"Nou Barris",47,"Can Peguera","Home","< 24 anys",2
2012,8,"Nou Barris",48,"la Guineueta","Home","< 24 anys",6
2012,8,"Nou Barris",49,"Canyelles","Home","< 24 anys",2
2012,8,"Nou Barris",50,"les Roquetes","Home","< 24 anys",10
2012,8,"Nou Barris",51,"Verdun","Home","< 24 anys",11
2012,8,"Nou Barris",52,"la Prosperitat","Home","< 24 anys",15
2012,8,"Nou Barris",53,"la Trinitat Nova","Home","< 24 anys",9
2012,8,"Nou Barris",54,"Torre Baró","Home","< 24 anys",2
2012,8,"Nou Barris",55,"Ciutat Meridiana","Home","< 24 anys",7
2012,8,"Nou Barris",56,"Vallbona","Home","< 24 anys",1
2012,9,"Sant Andreu",57,"la Trinitat Vella","Home","< 24 anys",9
2012,9,"Sant Andreu",58,"Baró de Viver","Home","< 24 anys",1
2012,9,"Sant Andreu",59,"el Bon Pastor","Home","< 24 anys",8
2012,9,"Sant Andreu",60,"Sant Andreu","Home","< 24 anys",47
2012,9,"Sant Andreu",61,"la Sagrera","Home","< 24 anys",21
2012,9,"Sant Andreu",62,"el Congrés i els Indians","Home","< 24 anys",7
2012,9,"Sant Andreu",63,"Navas","Home","< 24 anys",15
2012,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","< 24 anys",38
2012,10,"Sant Martí",65,"el Clot","Home","< 24 anys",22
2012,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","< 24 anys",16
2012,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","< 24 anys",7
2012,10,"Sant Martí",68,"el Poblenou","Home","< 24 anys",18
2012,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","< 24 anys",7
2012,10,"Sant Martí",70,"el Besòs i el Maresme","Home","< 24 anys",14
2012,10,"Sant Martí",71,"Provençals del Poblenou","Home","< 24 anys",17
2012,10,"Sant Martí",72,"Sant Martí de Provençals","Home","< 24 anys",7
2012,10,"Sant Martí",73,"la Verneda i la Pau","Home","< 24 anys",15
2012,99,"No consta",99,"No consta","Home","< 24 anys",1
2012,1,"Ciutat Vella",1,"el Raval","Home","25-29 anys",237
2012,1,"Ciutat Vella",2,"el Barri Gòtic","Home","25-29 anys",132
2012,1,"Ciutat Vella",3,"la Barceloneta","Home","25-29 anys",111
2012,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","25-29 anys",144
2012,2,"Eixample",5,"el Fort Pienc","Home","25-29 anys",131
2012,2,"Eixample",6,"la Sagrada Família","Home","25-29 anys",230
2012,2,"Eixample",7,"la Dreta de l'Eixample","Home","25-29 anys",173
2012,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","25-29 anys",205
2012,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","25-29 anys",238
2012,2,"Eixample",10,"Sant Antoni","Home","25-29 anys",168
2012,3,"Sants-Montjuïc",11,"el Poble Sec","Home","25-29 anys",145
2012,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","25-29 anys",5
2012,3,"Sants-Montjuïc",13,"la Marina de Port","Home","25-29 anys",85
2012,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","25-29 anys",53
2012,3,"Sants-Montjuïc",15,"Hostafrancs","Home","25-29 anys",62
2012,3,"Sants-Montjuïc",16,"la Bordeta","Home","25-29 anys",68
2012,3,"Sants-Montjuïc",17,"Sants - Badal","Home","25-29 anys",97
2012,3,"Sants-Montjuïc",18,"Sants","Home","25-29 anys",174
2012,4,"Les Corts",19,"les Corts","Home","25-29 anys",162
2012,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","25-29 anys",93
2012,4,"Les Corts",21,"Pedralbes","Home","25-29 anys",27
2012,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","25-29 anys",8
2012,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","25-29 anys",82
2012,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","25-29 anys",30
2012,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","25-29 anys",83
2012,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","25-29 anys",126
2012,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","25-29 anys",120
2012,6,"Gràcia",28,"Vallcarca i els Penitents","Home","25-29 anys",51
2012,6,"Gràcia",29,"el Coll","Home","25-29 anys",20
2012,6,"Gràcia",30,"la Salut","Home","25-29 anys",38
2012,6,"Gràcia",31,"la Vila de Gràcia","Home","25-29 anys",315
2012,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","25-29 anys",147
2012,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","25-29 anys",97
2012,7,"Horta-Guinardó",34,"Can Baró","Home","25-29 anys",35
2012,7,"Horta-Guinardó",35,"el Guinardó","Home","25-29 anys",129
2012,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","25-29 anys",15
2012,7,"Horta-Guinardó",37,"el Carmel","Home","25-29 anys",98
2012,7,"Horta-Guinardó",38,"la Teixonera","Home","25-29 anys",37
2012,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","25-29 anys",17
2012,7,"Horta-Guinardó",40,"Montbau","Home","25-29 anys",10
2012,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","25-29 anys",2
2012,7,"Horta-Guinardó",42,"la Clota","Home","25-29 anys",1
2012,7,"Horta-Guinardó",43,"Horta","Home","25-29 anys",53
2012,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","25-29 anys",59
2012,8,"Nou Barris",45,"Porta","Home","25-29 anys",56
2012,8,"Nou Barris",46,"el Turó de la Peira","Home","25-29 anys",28
2012,8,"Nou Barris",47,"Can Peguera","Home","25-29 anys",9
2012,8,"Nou Barris",48,"la Guineueta","Home","25-29 anys",24
2012,8,"Nou Barris",49,"Canyelles","Home","25-29 anys",12
2012,8,"Nou Barris",50,"les Roquetes","Home","25-29 anys",38
2012,8,"Nou Barris",51,"Verdun","Home","25-29 anys",37
2012,8,"Nou Barris",52,"la Prosperitat","Home","25-29 anys",47
2012,8,"Nou Barris",53,"la Trinitat Nova","Home","25-29 anys",11
2012,8,"Nou Barris",54,"Torre Baró","Home","25-29 anys",5
2012,8,"Nou Barris",55,"Ciutat Meridiana","Home","25-29 anys",16
2012,8,"Nou Barris",56,"Vallbona","Home","25-29 anys",4
2012,9,"Sant Andreu",57,"la Trinitat Vella","Home","25-29 anys",24
2012,9,"Sant Andreu",58,"Baró de Viver","Home","25-29 anys",7
2012,9,"Sant Andreu",59,"el Bon Pastor","Home","25-29 anys",27
2012,9,"Sant Andreu",60,"Sant Andreu","Home","25-29 anys",176
2012,9,"Sant Andreu",61,"la Sagrera","Home","25-29 anys",68
2012,9,"Sant Andreu",62,"el Congrés i els Indians","Home","25-29 anys",34
2012,9,"Sant Andreu",63,"Navas","Home","25-29 anys",44
2012,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","25-29 anys",161
2012,10,"Sant Martí",65,"el Clot","Home","25-29 anys",88
2012,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","25-29 anys",54
2012,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","25-29 anys",27
2012,10,"Sant Martí",68,"el Poblenou","Home","25-29 anys",95
2012,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","25-29 anys",47
2012,10,"Sant Martí",70,"el Besòs i el Maresme","Home","25-29 anys",50
2012,10,"Sant Martí",71,"Provençals del Poblenou","Home","25-29 anys",63
2012,10,"Sant Martí",72,"Sant Martí de Provençals","Home","25-29 anys",58
2012,10,"Sant Martí",73,"la Verneda i la Pau","Home","25-29 anys",48
2012,99,"No consta",99,"No consta","Home","25-29 anys",1
2012,1,"Ciutat Vella",1,"el Raval","Home","30-34 anys",392
2012,1,"Ciutat Vella",2,"el Barri Gòtic","Home","30-34 anys",184
2012,1,"Ciutat Vella",3,"la Barceloneta","Home","30-34 anys",150
2012,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","30-34 anys",248
2012,2,"Eixample",5,"el Fort Pienc","Home","30-34 anys",203
2012,2,"Eixample",6,"la Sagrada Família","Home","30-34 anys",326
2012,2,"Eixample",7,"la Dreta de l'Eixample","Home","30-34 anys",307
2012,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","30-34 anys",311
2012,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","30-34 anys",349
2012,2,"Eixample",10,"Sant Antoni","Home","30-34 anys",265
2012,3,"Sants-Montjuïc",11,"el Poble Sec","Home","30-34 anys",272
2012,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","30-34 anys",6
2012,3,"Sants-Montjuïc",13,"la Marina de Port","Home","30-34 anys",141
2012,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","30-34 anys",62
2012,3,"Sants-Montjuïc",15,"Hostafrancs","Home","30-34 anys",125
2012,3,"Sants-Montjuïc",16,"la Bordeta","Home","30-34 anys",100
2012,3,"Sants-Montjuïc",17,"Sants - Badal","Home","30-34 anys",138
2012,3,"Sants-Montjuïc",18,"Sants","Home","30-34 anys",303
2012,4,"Les Corts",19,"les Corts","Home","30-34 anys",256
2012,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","30-34 anys",110
2012,4,"Les Corts",21,"Pedralbes","Home","30-34 anys",34
2012,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","30-34 anys",18
2012,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","30-34 anys",122
2012,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","30-34 anys",53
2012,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","30-34 anys",111
2012,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","30-34 anys",186
2012,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","30-34 anys",186
2012,6,"Gràcia",28,"Vallcarca i els Penitents","Home","30-34 anys",83
2012,6,"Gràcia",29,"el Coll","Home","30-34 anys",43
2012,6,"Gràcia",30,"la Salut","Home","30-34 anys",79
2012,6,"Gràcia",31,"la Vila de Gràcia","Home","30-34 anys",519
2012,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","30-34 anys",219
2012,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","30-34 anys",153
2012,7,"Horta-Guinardó",34,"Can Baró","Home","30-34 anys",65
2012,7,"Horta-Guinardó",35,"el Guinardó","Home","30-34 anys",188
2012,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","30-34 anys",41
2012,7,"Horta-Guinardó",37,"el Carmel","Home","30-34 anys",142
2012,7,"Horta-Guinardó",38,"la Teixonera","Home","30-34 anys",69
2012,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","30-34 anys",29
2012,7,"Horta-Guinardó",40,"Montbau","Home","30-34 anys",22
2012,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","30-34 anys",14
2012,7,"Horta-Guinardó",42,"la Clota","Home","30-34 anys",2
2012,7,"Horta-Guinardó",43,"Horta","Home","30-34 anys",108
2012,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","30-34 anys",109
2012,8,"Nou Barris",45,"Porta","Home","30-34 anys",114
2012,8,"Nou Barris",46,"el Turó de la Peira","Home","30-34 anys",51
2012,8,"Nou Barris",47,"Can Peguera","Home","30-34 anys",10
2012,8,"Nou Barris",48,"la Guineueta","Home","30-34 anys",38
2012,8,"Nou Barris",49,"Canyelles","Home","30-34 anys",18
2012,8,"Nou Barris",50,"les Roquetes","Home","30-34 anys",65
2012,8,"Nou Barris",51,"Verdun","Home","30-34 anys",65
2012,8,"Nou Barris",52,"la Prosperitat","Home","30-34 anys",104
2012,8,"Nou Barris",53,"la Trinitat Nova","Home","30-34 anys",32
2012,8,"Nou Barris",54,"Torre Baró","Home","30-34 anys",8
2012,8,"Nou Barris",55,"Ciutat Meridiana","Home","30-34 anys",33
2012,8,"Nou Barris",56,"Vallbona","Home","30-34 anys",24
2012,9,"Sant Andreu",57,"la Trinitat Vella","Home","30-34 anys",54
2012,9,"Sant Andreu",58,"Baró de Viver","Home","30-34 anys",21
2012,9,"Sant Andreu",59,"el Bon Pastor","Home","30-34 anys",63
2012,9,"Sant Andreu",60,"Sant Andreu","Home","30-34 anys",290
2012,9,"Sant Andreu",61,"la Sagrera","Home","30-34 anys",133
2012,9,"Sant Andreu",62,"el Congrés i els Indians","Home","30-34 anys",57
2012,9,"Sant Andreu",63,"Navas","Home","30-34 anys",97
2012,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","30-34 anys",234
2012,10,"Sant Martí",65,"el Clot","Home","30-34 anys",131
2012,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","30-34 anys",115
2012,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","30-34 anys",50
2012,10,"Sant Martí",68,"el Poblenou","Home","30-34 anys",205
2012,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","30-34 anys",136
2012,10,"Sant Martí",70,"el Besòs i el Maresme","Home","30-34 anys",80
2012,10,"Sant Martí",71,"Provençals del Poblenou","Home","30-34 anys",132
2012,10,"Sant Martí",72,"Sant Martí de Provençals","Home","30-34 anys",97
2012,10,"Sant Martí",73,"la Verneda i la Pau","Home","30-34 anys",81
2012,99,"No consta",99,"No consta","Home","30-34 anys",3
2012,1,"Ciutat Vella",1,"el Raval","Home","35-39 anys",414
2012,1,"Ciutat Vella",2,"el Barri Gòtic","Home","35-39 anys",176
2012,1,"Ciutat Vella",3,"la Barceloneta","Home","35-39 anys",179
2012,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","35-39 anys",317
2012,2,"Eixample",5,"el Fort Pienc","Home","35-39 anys",191
2012,2,"Eixample",6,"la Sagrada Família","Home","35-39 anys",298
2012,2,"Eixample",7,"la Dreta de l'Eixample","Home","35-39 anys",320
2012,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","35-39 anys",281
2012,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","35-39 anys",349
2012,2,"Eixample",10,"Sant Antoni","Home","35-39 anys",234
2012,3,"Sants-Montjuïc",11,"el Poble Sec","Home","35-39 anys",307
2012,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","35-39 anys",7
2012,3,"Sants-Montjuïc",13,"la Marina de Port","Home","35-39 anys",165
2012,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","35-39 anys",70
2012,3,"Sants-Montjuïc",15,"Hostafrancs","Home","35-39 anys",109
2012,3,"Sants-Montjuïc",16,"la Bordeta","Home","35-39 anys",105
2012,3,"Sants-Montjuïc",17,"Sants - Badal","Home","35-39 anys",136
2012,3,"Sants-Montjuïc",18,"Sants","Home","35-39 anys",268
2012,4,"Les Corts",19,"les Corts","Home","35-39 anys",205
2012,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","35-39 anys",95
2012,4,"Les Corts",21,"Pedralbes","Home","35-39 anys",31
2012,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","35-39 anys",19
2012,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","35-39 anys",104
2012,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","35-39 anys",44
2012,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","35-39 anys",117
2012,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","35-39 anys",209
2012,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","35-39 anys",171
2012,6,"Gràcia",28,"Vallcarca i els Penitents","Home","35-39 anys",97
2012,6,"Gràcia",29,"el Coll","Home","35-39 anys",57
2012,6,"Gràcia",30,"la Salut","Home","35-39 anys",60
2012,6,"Gràcia",31,"la Vila de Gràcia","Home","35-39 anys",505
2012,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","35-39 anys",200
2012,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","35-39 anys",157
2012,7,"Horta-Guinardó",34,"Can Baró","Home","35-39 anys",52
2012,7,"Horta-Guinardó",35,"el Guinardó","Home","35-39 anys",216
2012,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","35-39 anys",49
2012,7,"Horta-Guinardó",37,"el Carmel","Home","35-39 anys",188
2012,7,"Horta-Guinardó",38,"la Teixonera","Home","35-39 anys",66
2012,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","35-39 anys",36
2012,7,"Horta-Guinardó",40,"Montbau","Home","35-39 anys",26
2012,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","35-39 anys",18
2012,7,"Horta-Guinardó",42,"la Clota","Home","35-39 anys",3
2012,7,"Horta-Guinardó",43,"Horta","Home","35-39 anys",120
2012,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","35-39 anys",105
2012,8,"Nou Barris",45,"Porta","Home","35-39 anys",147
2012,8,"Nou Barris",46,"el Turó de la Peira","Home","35-39 anys",59
2012,8,"Nou Barris",47,"Can Peguera","Home","35-39 anys",19
2012,8,"Nou Barris",48,"la Guineueta","Home","35-39 anys",53
2012,8,"Nou Barris",49,"Canyelles","Home","35-39 anys",18
2012,8,"Nou Barris",50,"les Roquetes","Home","35-39 anys",86
2012,8,"Nou Barris",51,"Verdun","Home","35-39 anys",64
2012,8,"Nou Barris",52,"la Prosperitat","Home","35-39 anys",120
2012,8,"Nou Barris",53,"la Trinitat Nova","Home","35-39 anys",40
2012,8,"Nou Barris",54,"Torre Baró","Home","35-39 anys",7
2012,8,"Nou Barris",55,"Ciutat Meridiana","Home","35-39 anys",43
2012,8,"Nou Barris",56,"Vallbona","Home","35-39 anys",11
2012,9,"Sant Andreu",57,"la Trinitat Vella","Home","35-39 anys",63
2012,9,"Sant Andreu",58,"Baró de Viver","Home","35-39 anys",23
2012,9,"Sant Andreu",59,"el Bon Pastor","Home","35-39 anys",79
2012,9,"Sant Andreu",60,"Sant Andreu","Home","35-39 anys",330
2012,9,"Sant Andreu",61,"la Sagrera","Home","35-39 anys",144
2012,9,"Sant Andreu",62,"el Congrés i els Indians","Home","35-39 anys",58
2012,9,"Sant Andreu",63,"Navas","Home","35-39 anys",92
2012,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","35-39 anys",245
2012,10,"Sant Martí",65,"el Clot","Home","35-39 anys",114
2012,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","35-39 anys",116
2012,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","35-39 anys",64
2012,10,"Sant Martí",68,"el Poblenou","Home","35-39 anys",291
2012,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","35-39 anys",140
2012,10,"Sant Martí",70,"el Besòs i el Maresme","Home","35-39 anys",91
2012,10,"Sant Martí",71,"Provençals del Poblenou","Home","35-39 anys",150
2012,10,"Sant Martí",72,"Sant Martí de Provençals","Home","35-39 anys",123
2012,10,"Sant Martí",73,"la Verneda i la Pau","Home","35-39 anys",120
2012,99,"No consta",99,"No consta","Home","35-39 anys",1
2012,1,"Ciutat Vella",1,"el Raval","Home","40-44 anys",324
2012,1,"Ciutat Vella",2,"el Barri Gòtic","Home","40-44 anys",146
2012,1,"Ciutat Vella",3,"la Barceloneta","Home","40-44 anys",132
2012,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","40-44 anys",213
2012,2,"Eixample",5,"el Fort Pienc","Home","40-44 anys",133
2012,2,"Eixample",6,"la Sagrada Família","Home","40-44 anys",243
2012,2,"Eixample",7,"la Dreta de l'Eixample","Home","40-44 anys",272
2012,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","40-44 anys",238
2012,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","40-44 anys",269
2012,2,"Eixample",10,"Sant Antoni","Home","40-44 anys",212
2012,3,"Sants-Montjuïc",11,"el Poble Sec","Home","40-44 anys",232
2012,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","40-44 anys",7
2012,3,"Sants-Montjuïc",13,"la Marina de Port","Home","40-44 anys",134
2012,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","40-44 anys",54
2012,3,"Sants-Montjuïc",15,"Hostafrancs","Home","40-44 anys",87
2012,3,"Sants-Montjuïc",16,"la Bordeta","Home","40-44 anys",65
2012,3,"Sants-Montjuïc",17,"Sants - Badal","Home","40-44 anys",114
2012,3,"Sants-Montjuïc",18,"Sants","Home","40-44 anys",191
2012,4,"Les Corts",19,"les Corts","Home","40-44 anys",194
2012,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","40-44 anys",79
2012,4,"Les Corts",21,"Pedralbes","Home","40-44 anys",35
2012,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","40-44 anys",16
2012,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","40-44 anys",101
2012,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","40-44 anys",38
2012,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","40-44 anys",85
2012,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","40-44 anys",177
2012,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","40-44 anys",145
2012,6,"Gràcia",28,"Vallcarca i els Penitents","Home","40-44 anys",95
2012,6,"Gràcia",29,"el Coll","Home","40-44 anys",44
2012,6,"Gràcia",30,"la Salut","Home","40-44 anys",58
2012,6,"Gràcia",31,"la Vila de Gràcia","Home","40-44 anys",345
2012,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","40-44 anys",168
2012,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","40-44 anys",112
2012,7,"Horta-Guinardó",34,"Can Baró","Home","40-44 anys",39
2012,7,"Horta-Guinardó",35,"el Guinardó","Home","40-44 anys",163
2012,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","40-44 anys",33
2012,7,"Horta-Guinardó",37,"el Carmel","Home","40-44 anys",159
2012,7,"Horta-Guinardó",38,"la Teixonera","Home","40-44 anys",71
2012,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","40-44 anys",34
2012,7,"Horta-Guinardó",40,"Montbau","Home","40-44 anys",25
2012,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","40-44 anys",21
2012,7,"Horta-Guinardó",42,"la Clota","Home","40-44 anys",2
2012,7,"Horta-Guinardó",43,"Horta","Home","40-44 anys",121
2012,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","40-44 anys",93
2012,8,"Nou Barris",45,"Porta","Home","40-44 anys",112
2012,8,"Nou Barris",46,"el Turó de la Peira","Home","40-44 anys",55
2012,8,"Nou Barris",47,"Can Peguera","Home","40-44 anys",13
2012,8,"Nou Barris",48,"la Guineueta","Home","40-44 anys",51
2012,8,"Nou Barris",49,"Canyelles","Home","40-44 anys",20
2012,8,"Nou Barris",50,"les Roquetes","Home","40-44 anys",74
2012,8,"Nou Barris",51,"Verdun","Home","40-44 anys",59
2012,8,"Nou Barris",52,"la Prosperitat","Home","40-44 anys",105
2012,8,"Nou Barris",53,"la Trinitat Nova","Home","40-44 anys",31
2012,8,"Nou Barris",54,"Torre Baró","Home","40-44 anys",8
2012,8,"Nou Barris",55,"Ciutat Meridiana","Home","40-44 anys",38
2012,8,"Nou Barris",56,"Vallbona","Home","40-44 anys",13
2012,9,"Sant Andreu",57,"la Trinitat Vella","Home","40-44 anys",49
